id_venta,fecha,region,categoria,producto,vendedor,segmento_cliente,unidades,precio_unitario,descuento_pct,ingreso,costo,utilidad
10857,2025-09-30,Oeste,Hogar,Set de Ollas,Diego Rojas,Pyme,2,40200.0,0.0,80400.0,48240.0,32160.0
10858,2025-09-30,Oeste,Deportes,Bototas Trekking,Diego Rojas,Pyme,6,58700.0,0.05,334590.0,211320.0,123270.0
10859,2025-09-30,Sur,Electronica,Mouse,Isidora Munoz,Pyme,4,6890.0,0.1,24804.0,16536.0,8268.0
10860,2025-09-30,Sur,Ropa,Chaqueta,Isidora Munoz,Individual,5,34130.0,0.2,136520.0,102390.0,34130.0
10861,2025-09-30,Norte,Electronica,Audifonos,Carla Diaz,Individual,1,16300.0,0.0,16300.0,9780.0,6520.0
10862,2025-09-30,Oeste,Electronica,Audifonos,Carla Diaz,Individual,7,17180.0,0.15,102221.0,72156.0,30065.0
10863,2025-09-30,Este,Deportes,Bicicleta,Elena Vidal,Pyme,7,140950.0,0.2,789320.0,591990.0,197330.0
10864,2025-09-30,Este,Deportes,Colchoneta Yoga,Felipe Soto,Individual,1,10310.0,0.15,8764.0,6186.0,2578.0
10865,2025-09-30,Norte,Electronica,Parlante Bluetooth,Felipe Soto,Individual,1,24490.0,0.0,24490.0,14694.0,9796.0
10866,2025-10-01,Norte,Oficina,Impresora,Felipe Soto,Pyme,7,67110.0,0.2,375816.0,281862.0,93954.0
10867,2025-10-01,Este,Hogar,Lampara LED,Bruno Silva,Pyme,6,10090.0,0.1,54486.0,36324.0,18162.0
10868,2025-10-01,Norte,Deportes,Colchoneta Yoga,Bruno Silva,Corporativo,5,10050.0,0.05,47738.0,30150.0,17588.0
10869,2025-10-01,Sur,Ropa,Gorra,Carla Diaz,Individual,2,6230.0,0.05,11837.0,7476.0,4361.0
10870,2025-10-01,Centro,Deportes,Bototas Trekking,Gabriela Nunez,Pyme,2,52590.0,0.2,84144.0,63108.0,21036.0
10871,2025-10-01,Este,Electronica,Teclado,Hugo Reyes,Pyme,2,12240.0,0.0,24480.0,14688.0,9792.0
10872,2025-10-02,Sur,Hogar,Cafetera,Carla Diaz,Corporativo,3,29410.0,0.0,88230.0,52938.0,35292.0
10873,2025-10-02,Centro,Hogar,Cafetera,Isidora Munoz,Individual,4,30770.0,0.2,98464.0,73848.0,24616.0
10874,2025-10-02,Este,Oficina,Resma de Papel,Bruno Silva,Individual,6,4050.0,0.0,24300.0,14580.0,9720.0
10875,2025-10-02,Este,Electronica,Teclado,Felipe Soto,Individual,7,13570.0,0.0,94990.0,56994.0,37996.0
10876,2025-10-02,Sur,Hogar,Ventilador,Hugo Reyes,Pyme,4,19000.0,0.2,60800.0,45600.0,15200.0
10877,2025-10-02,Norte,Electronica,Audifonos,Javier Castro,Individual,1,17250.0,0.0,17250.0,10350.0,6900.0
10878,2025-10-02,Norte,Hogar,Aspiradora,Carla Diaz,Pyme,5,80950.0,0.15,344038.0,242850.0,101188.0
10879,2025-10-02,Este,Oficina,Resma de Papel,Bruno Silva,Pyme,5,3740.0,0.0,18700.0,11220.0,7480.0
10880,2025-10-03,Sur,Deportes,Colchoneta Yoga,Isidora Munoz,Pyme,6,9760.0,0.15,49776.0,35136.0,14640.0
10881,2025-10-03,Este,Oficina,Impresora,Isidora Munoz,Individual,1,68080.0,0.0,68080.0,40848.0,27232.0
10882,2025-10-03,Oeste,Deportes,Colchoneta Yoga,Hugo Reyes,,7,9250.0,0.2,51800.0,38850.0,12950.0
10883,2025-10-03,Oeste,Oficina,Impresora,Ana Torres,Individual,4,74760.0,0.0,299040.0,179424.0,119616.0
10884,2025-10-03,Oeste,Electronica,Cargador,Isidora Munoz,Pyme,7,8820.0,0.05,58653.0,37044.0,21609.0
10885,2025-10-03,Sur,Oficina,Cuaderno,Isidora Munoz,Pyme,1,2080.0,0.1,1872.0,1248.0,624.0
10886,2025-10-03,Sur,Hogar,Cafetera,Javier Castro,Individual,7,28760.0,0.1,181188.0,120792.0,60396.0
10887,2025-10-03,Oeste,Hogar,Cafetera,Isidora Munoz,Individual,3,29170.0,0.2,70008.0,52506.0,17502.0
10888,2025-10-03,Norte,Oficina,Impresora,Elena Vidal,Pyme,1,71020.0,0.0,71020.0,42612.0,28408.0
10889,2025-10-03,Este,Electronica,Cargador,Gabriela Nunez,Corporativo,4,8900.0,0.1,32040.0,21360.0,10680.0
10890,2025-10-03,Sur,Deportes,Bicicleta,Felipe Soto,Corporativo,4,146880.0,0.2,470016.0,352512.0,117504.0
10891,2025-10-03,Este,Deportes,Bototas Trekking,Felipe Soto,Pyme,6,54840.0,0.15,279684.0,197424.0,82260.0
10892,2025-10-03,Oeste,Oficina,Impresora,Ana Torres,Individual,4,74760.0,0.0,299040.0,179424.0,119616.0
10893,2025-10-03,Centro,Ropa,Pantalon,Isidora Munoz,Corporativo,7,16400.0,0.2,91840.0,68880.0,22960.0
10894,2025-10-03,Sur,Hogar,Cafetera,Carla Diaz,Pyme,5,29470.0,0.0,147350.0,88410.0,58940.0
10895,2025-10-04,Centro,Deportes,Balon Futbol,Gabriela Nunez,Pyme,5,13290.0,0.0,66450.0,39870.0,26580.0
10896,2025-10-04,Sur,Oficina,Impresora,Gabriela Nunez,Individual,3,69850.0,0.0,209550.0,125730.0,83820.0
10897,2025-10-04,Centro,Hogar,Cafetera,Ana Torres,Corporativo,4,32250.0,0.05,122550.0,77400.0,45150.0
10898,2025-10-04,Centro,Oficina,Cuaderno,Carla Diaz,Individual,4,2100.0,0.0,8400.0,5040.0,3360.0
10899,2025-10-05,Sur,Ropa,Pantalon,Ana Torres,Individual,7,16090.0,0.0,112630.0,67578.0,45052.0
10900,2025-10-05,Este,Hogar,Set de Ollas,Bruno Silva,Pyme,3,42140.0,0.05,120099.0,75852.0,44247.0
10901,2025-10-05,Sur,Oficina,Escritorio,Ana Torres,Pyme,3,97550.0,0.0,292650.0,175590.0,117060.0
10902,2025-10-05,Este,Ropa,Zapatillas,Carla Diaz,Individual,6,45480.0,0.05,259236.0,163728.0,95508.0
10903,2025-10-05,Este,Ropa,Zapatillas,Diego Rojas,Pyme,4,43530.0,0.0,174120.0,104472.0,69648.0
10904,2025-10-05,Norte,Electronica,Mouse,Hugo Reyes,Pyme,4,6690.0,0.15,22746.0,16056.0,6690.0
10905,2025-10-05,Centro,Electronica,Teclado,Elena Vidal,Pyme,1,13300.0,0.2,10640.0,7980.0,2660.0
10906,2025-10-06,Oeste,Electronica,Cargador,Ana Torres,Individual,7,9380.0,0.0,65660.0,39396.0,26264.0
10907,2025-10-06,Centro,Electronica,Cargador,Gabriela Nunez,Pyme,5,8230.0,0.2,32920.0,24690.0,8230.0
10908,2025-10-06,Oeste,Deportes,Bototas Trekking,Felipe Soto,Individual,1,47330.0,0.0,47330.0,28398.0,18932.0
10909,2025-10-07,Oeste,Ropa,Pantalon,Bruno Silva,Pyme,7,16610.0,0.2,93016.0,69762.0,23254.0
10910,2025-10-07,Centro,Ropa,Camiseta,Isidora Munoz,Pyme,1,8550.0,0.15,7268.0,5130.0,2138.0
10911,2025-10-07,Oeste,Electronica,Teclado,Javier Castro,Pyme,7,12410.0,0.1,78183.0,52122.0,26061.0
10912,2025-10-07,Este,Deportes,Bototas Trekking,Javier Castro,Individual,6,57650.0,0.0,345900.0,207540.0,138360.0
10913,2025-10-07,Este,Deportes,Bicicleta,Felipe Soto,Individual,2,147780.0,0.0,295560.0,177336.0,118224.0
10914,2025-10-07,Norte,Hogar,Cafetera,Javier Castro,Pyme,3,31560.0,0.0,94680.0,56808.0,37872.0
10915,2025-10-07,Norte,Oficina,Cuaderno,Gabriela Nunez,Pyme,4,1870.0,0.0,7480.0,4488.0,2992.0
10916,2025-10-07,Sur,Oficina,Resma de Papel,Hugo Reyes,Pyme,6,3990.0,0.0,23940.0,14364.0,9576.0
10917,2025-10-07,Oeste,Electronica,Mouse,Felipe Soto,Individual,2,6930.0,0.2,11088.0,8316.0,2772.0
10918,2025-10-07,Este,Deportes,Balon Futbol,Gabriela Nunez,Corporativo,2,12280.0,0.2,19648.0,14736.0,4912.0
10919,2025-10-07,Sur,Ropa,Zapatillas,Elena Vidal,Individual,6,46960.0,0.0,281760.0,169056.0,112704.0
10920,2025-10-07,Norte,Hogar,Aspiradora,Javier Castro,Individual,5,83620.0,0.0,418100.0,250860.0,167240.0
10921,2025-10-07,Oeste,Electronica,Parlante Bluetooth,Diego Rojas,Individual,2,26220.0,0.0,52440.0,31464.0,20976.0
10922,2025-10-07,Centro,Ropa,Camiseta,Diego Rojas,Pyme,4,7460.0,0.2,23872.0,17904.0,5968.0
10923,2025-10-08,Norte,Electronica,Teclado,Ana Torres,Individual,1,12720.0,0.15,10812.0,7632.0,3180.0
10924,2025-10-08,Oeste,Oficina,Escritorio,Diego Rojas,Individual,3,105050.0,0.0,315150.0,189090.0,126060.0
10925,2025-10-08,Este,Electronica,Cargador,Hugo Reyes,Pyme,4,8860.0,0.0,35440.0,21264.0,14176.0
10926,2025-10-08,Centro,Electronica,Teclado,Felipe Soto,Individual,4,12820.0,0.0,51280.0,30768.0,20512.0
10927,2025-10-08,Sur,Ropa,Gorra,Hugo Reyes,Individual,4,6300.0,0.05,23940.0,15120.0,8820.0
10928,2025-10-08,Norte,Deportes,Balon Futbol,Ana Torres,Individual,3,12770.0,0.1,34479.0,22986.0,11493.0
10929,2025-10-09,Norte,Oficina,Impresora,Bruno Silva,Individual,3,68530.0,0.05,195310.0,123354.0,71956.0
10930,2025-10-09,Sur,Electronica,Cargador,Javier Castro,Corporativo,5,9600.0,0.0,48000.0,28800.0,19200.0
10931,2025-10-09,Este,Ropa,Chaqueta,Javier Castro,Individual,2,38610.0,0.15,65637.0,46332.0,19305.0
10932,2025-10-09,Sur,Deportes,Bicicleta,Diego Rojas,Individual,5,144090.0,0.1,648405.0,432270.0,216135.0
10933,2025-10-09,Norte,Hogar,Aspiradora,Ana Torres,Individual,5,82940.0,0.0,414700.0,248820.0,165880.0
10934,2025-10-09,Centro,Electronica,Teclado,Felipe Soto,Pyme,6,13130.0,0.0,78780.0,47268.0,31512.0
10935,2025-10-09,Oeste,Ropa,Zapatillas,Carla Diaz,Corporativo,7,43370.0,0.05,288410.0,182154.0,106256.0
10936,2025-10-09,Oeste,Oficina,Cuaderno,Elena Vidal,Individual,1,2040.0,0.15,1734.0,1224.0,510.0
10937,2025-10-09,Norte,Oficina,Cuaderno,Diego Rojas,Pyme,2,2010.0,0.0,4020.0,2412.0,1608.0
10938,2025-10-09,Norte,Deportes,Colchoneta Yoga,Javier Castro,Pyme,1,9720.0,0.0,9720.0,5832.0,3888.0
10939,2025-10-09,Norte,Ropa,Chaqueta,Diego Rojas,Individual,5,34650.0,0.0,173250.0,103950.0,69300.0
10940,2025-10-10,Este,Oficina,Silla Ergonomica,Hugo Reyes,Individual,2,88920.0,0.0,177840.0,106704.0,71136.0
10941,2025-10-10,Centro,Electronica,Parlante Bluetooth,Ana Torres,Individual,1,24860.0,0.0,24860.0,14916.0,9944.0
10942,2025-10-10,Sur,Deportes,Colchoneta Yoga,Bruno Silva,Pyme,4,10280.0,0.0,41120.0,24672.0,16448.0
10943,2025-10-10,Sur,Ropa,Gorra,Javier Castro,Corporativo,7,6100.0,0.2,34160.0,25620.0,8540.0
10944,2025-10-10,Este,Ropa,Chaqueta,Elena Vidal,Pyme,7,36670.0,0.0,256690.0,154014.0,102676.0
10945,2025-10-10,Norte,Deportes,Colchoneta Yoga,Javier Castro,Corporativo,7,9990.0,0.1,62937.0,41958.0,20979.0
10946,2025-10-10,Este,Hogar,Ventilador,Carla Diaz,Individual,5,19490.0,0.0,97450.0,58470.0,38980.0
10947,2025-10-10,Este,Ropa,Gorra,Isidora Munoz,Individual,2,5880.0,0.1,10584.0,7056.0,3528.0
10948,2025-10-10,Oeste,Hogar,Lampara LED,Diego Rojas,Corporativo,5,10450.0,0.0,52250.0,31350.0,20900.0
10949,2025-10-10,Sur,Ropa,Zapatillas,Felipe Soto,Pyme,4,46920.0,0.1,168912.0,112608.0,56304.0
10950,2025-10-10,Norte,Ropa,Camiseta,Hugo Reyes,Pyme,4,8230.0,0.2,26336.0,19752.0,6584.0
10951,2025-10-11,Centro,Electronica,Mouse,Bruno Silva,Corporativo,2,6950.0,0.0,13900.0,8340.0,5560.0
10952,2025-10-11,Norte,Electronica,Teclado,Bruno Silva,Individual,1,12780.0,0.0,12780.0,7668.0,5112.0
10953,2025-10-11,Norte,Electronica,Parlante Bluetooth,Bruno Silva,Individual,1,23500.0,0.0,23500.0,14100.0,9400.0
10954,2025-10-11,Sur,Ropa,Pantalon,Hugo Reyes,Individual,3,16090.0,0.0,48270.0,28962.0,19308.0
10955,2025-10-11,Sur,Hogar,Aspiradora,Elena Vidal,Individual,1,79820.0,0.0,79820.0,47892.0,31928.0
10956,2025-10-11,Este,Oficina,Resma de Papel,Hugo Reyes,Individual,2,4190.0,0.0,8380.0,5028.0,3352.0
10957,2025-10-11,Sur,Hogar,Set de Ollas,Elena Vidal,Pyme,5,39770.0,0.0,198850.0,119310.0,79540.0
10958,2025-10-11,Centro,Deportes,Balon Futbol,Isidora Munoz,Pyme,4,13070.0,0.15,44438.0,31368.0,13070.0
10959,2025-10-11,Norte,Hogar,Aspiradora,Ana Torres,Corporativo,1,75250.0,0.0,75250.0,45150.0,30100.0
10960,2025-10-11,Centro,Oficina,Impresora,Ana Torres,Pyme,3,62810.0,0.0,188430.0,113058.0,75372.0
10961,2025-10-12,Centro,Oficina,Silla Ergonomica,Elena Vidal,Corporativo,2,93550.0,0.2,149680.0,112260.0,37420.0
10962,2025-10-12,Oeste,Oficina,Impresora,Gabriela Nunez,Pyme,7,76250.0,0.05,507062.0,320250.0,186812.0
10963,2025-10-12,Centro,Electronica,Mouse,Elena Vidal,Individual,5,6810.0,0.15,28942.0,20430.0,8512.0
10964,2025-10-12,Oeste,Electronica,Audifonos,Javier Castro,Individual,2,15400.0,0.1,27720.0,18480.0,9240.0
10965,2025-10-12,Sur,Deportes,Bototas Trekking,Carla Diaz,Individual,5,52160.0,0.15,221680.0,156480.0,65200.0
10966,2025-10-12,Norte,Electronica,Mouse,Javier Castro,Corporativo,5,6650.0,0.05,31588.0,19950.0,11638.0
10967,2025-10-12,Centro,Electronica,Teclado,Ana Torres,Pyme,5,12150.0,0.2,48600.0,36450.0,12150.0
10968,2025-10-12,Sur,Electronica,Cargador,Diego Rojas,Individual,3,9470.0,0.0,28410.0,17046.0,11364.0
10969,2025-10-12,Centro,Electronica,Mouse,Felipe Soto,Individual,7,6930.0,0.05,46084.0,29106.0,16978.0
10970,2025-10-12,Norte,Hogar,Ventilador,Gabriela Nunez,Individual,7,20430.0,0.0,143010.0,85806.0,57204.0
10971,2025-10-12,Sur,Deportes,Colchoneta Yoga,Elena Vidal,Pyme,5,10130.0,0.0,50650.0,30390.0,20260.0
10972,2025-10-13,Oeste,Oficina,Resma de Papel,Elena Vidal,Individual,3,3900.0,0.0,11700.0,7020.0,4680.0
10973,2025-10-13,Sur,Electronica,Parlante Bluetooth,Ana Torres,Pyme,1,22030.0,0.0,22030.0,13218.0,8812.0
10974,2025-10-13,Centro,Electronica,Audifonos,Elena Vidal,Individual,1,15510.0,0.0,15510.0,9306.0,6204.0
10975,2025-10-13,Norte,Electronica,Audifonos,Diego Rojas,Individual,4,16660.0,0.0,66640.0,39984.0,26656.0
10976,2025-10-13,Sur,Hogar,Lampara LED,Bruno Silva,Individual,4,10300.0,0.0,41200.0,24720.0,16480.0
10977,2025-10-13,Centro,Electronica,Teclado,Ana Torres,Individual,1,13890.0,0.2,11112.0,8334.0,2778.0
10978,2025-10-13,Oeste,Hogar,Lampara LED,Elena Vidal,Pyme,6,9660.0,0.0,57960.0,34776.0,23184.0
10979,2025-10-13,Sur,Deportes,Colchoneta Yoga,Carla Diaz,Individual,1,10180.0,0.2,8144.0,6108.0,2036.0
10980,2025-10-13,Centro,Deportes,Mancuernas,Carla Diaz,Pyme,7,17680.0,0.05,117572.0,74256.0,43316.0
10981,2025-10-13,Oeste,Oficina,Impresora,Elena Vidal,Individual,7,74320.0,0.15,442204.0,312144.0,130060.0
10982,2025-10-14,Oeste,Hogar,Ventilador,Felipe Soto,Individual,4,21390.0,0.2,68448.0,51336.0,17112.0
10983,2025-10-14,Centro,Hogar,Aspiradora,Felipe Soto,Individual,6,86460.0,0.05,492822.0,311256.0,181566.0
10984,2025-10-14,Este,Electronica,Mouse,Felipe Soto,Pyme,7,7330.0,0.0,51310.0,30786.0,20524.0
10985,2025-10-15,Norte,Deportes,Bototas Trekking,Bruno Silva,Corporativo,6,57180.0,0.0,343080.0,205848.0,137232.0
10986,2025-10-15,Oeste,Ropa,Pantalon,Javier Castro,Individual,4,17010.0,0.2,54432.0,40824.0,13608.0
10987,2025-10-15,Este,Hogar,Cafetera,Bruno Silva,Pyme,6,30290.0,0.1,163566.0,109044.0,54522.0
10988,2025-10-15,Sur,Oficina,Silla Ergonomica,Felipe Soto,Individual,1,86580.0,0.2,69264.0,51948.0,17316.0
10989,2025-10-15,Norte,Ropa,Pantalon,Javier Castro,Individual,7,14980.0,0.1,94374.0,62916.0,31458.0
10990,2025-10-15,Oeste,Deportes,Mancuernas,Gabriela Nunez,Individual,7,18350.0,0.2,102760.0,77070.0,25690.0
10991,2025-10-15,Este,Deportes,Colchoneta Yoga,Felipe Soto,Individual,7,9980.0,0.0,69860.0,41916.0,27944.0
10992,2025-10-15,Centro,Hogar,Set de Ollas,Carla Diaz,Pyme,6,41010.0,0.0,246060.0,147636.0,98424.0
10993,2025-10-15,Oeste,Oficina,Silla Ergonomica,Felipe Soto,Individual,7,97700.0,0.0,683900.0,410340.0,273560.0
10994,2025-10-15,Sur,Electronica,Cargador,Diego Rojas,Corporativo,7,9100.0,0.1,57330.0,38220.0,19110.0
10995,2025-10-15,Este,Oficina,Cuaderno,Javier Castro,,6,1800.0,0.15,9180.0,6480.0,2700.0
10996,2025-10-15,Este,Deportes,Bototas Trekking,Bruno Silva,Individual,2,51930.0,0.1,93474.0,62316.0,31158.0
10997,2025-10-16,Norte,Hogar,Lampara LED,Carla Diaz,Individual,4,9100.0,0.0,36400.0,21840.0,14560.0
10998,2025-10-16,Oeste,Electronica,Cargador,Gabriela Nunez,Pyme,7,8870.0,0.0,62090.0,37254.0,24836.0
10999,2025-10-16,Sur,Hogar,Set de Ollas,Javier Castro,Pyme,1,42430.0,0.05,40308.0,25458.0,14850.0
11000,2025-10-16,Norte,Hogar,Aspiradora,Elena Vidal,Pyme,3,81040.0,0.0,243120.0,145872.0,97248.0
11001,2025-10-16,Norte,Ropa,Gorra,Ana Torres,Pyme,4,5900.0,0.0,23600.0,14160.0,9440.0
11002,2025-10-16,Centro,Ropa,Zapatillas,Elena Vidal,Individual,5,47020.0,0.1,211590.0,141060.0,70530.0
11003,2025-10-16,Este,Hogar,Lampara LED,Gabriela Nunez,Corporativo,5,9130.0,0.15,38802.0,27390.0,11412.0
11004,2025-10-16,Sur,Ropa,Pantalon,Ana Torres,Pyme,5,16870.0,0.0,84350.0,50610.0,33740.0
11005,2025-10-16,Sur,Deportes,Bicicleta,Carla Diaz,Pyme,2,145560.0,0.0,291120.0,174672.0,116448.0
11006,2025-10-16,Sur,Hogar,Cafetera,Gabriela Nunez,Corporativo,5,29930.0,0.05,142168.0,89790.0,52378.0
11007,2025-10-16,Este,Ropa,Zapatillas,Bruno Silva,Individual,4,44500.0,0.1,160200.0,106800.0,53400.0
11008,2025-10-16,Sur,Electronica,Mouse,Carla Diaz,Pyme,7,6390.0,0.15,38020.0,26838.0,11182.0
11009,2025-10-17,Sur,Electronica,Mouse,Felipe Soto,Corporativo,6,7300.0,0.2,35040.0,26280.0,8760.0
11010,2025-10-17,Este,Electronica,Mouse,Isidora Munoz,Pyme,5,6900.0,0.2,27600.0,20700.0,6900.0
11011,2025-10-17,Oeste,Hogar,Ventilador,Ana Torres,Individual,7,21260.0,0.0,148820.0,89292.0,59528.0
11012,2025-10-17,Norte,Oficina,Impresora,Hugo Reyes,Pyme,4,66840.0,0.2,213888.0,160416.0,53472.0
11013,2025-10-17,Sur,Hogar,Set de Ollas,Elena Vidal,Corporativo,7,38100.0,0.1,240030.0,160020.0,80010.0
11014,2025-10-17,Norte,Electronica,Mouse,Hugo Reyes,Individual,3,6930.0,0.15,17672.0,12474.0,5198.0
11015,2025-10-17,Norte,Ropa,Zapatillas,Hugo Reyes,Pyme,4,46840.0,0.0,187360.0,112416.0,74944.0
11016,2025-10-17,Norte,Hogar,Lampara LED,Elena Vidal,Individual,4,10460.0,0.0,41840.0,25104.0,16736.0
11017,2025-10-18,Oeste,Electronica,Teclado,Elena Vidal,Individual,2,13190.0,0.0,26380.0,15828.0,10552.0
11018,2025-10-18,Este,Deportes,Colchoneta Yoga,Ana Torres,Individual,5,10170.0,0.1,45765.0,30510.0,15255.0
11019,2025-10-18,Norte,Oficina,Resma de Papel,Carla Diaz,Pyme,2,4160.0,0.1,7488.0,4992.0,2496.0
11020,2025-10-18,Centro,Ropa,Gorra,Javier Castro,Pyme,2,6040.0,0.2,9664.0,7248.0,2416.0
11021,2025-10-18,Este,Hogar,Lampara LED,Elena Vidal,Individual,6,10040.0,0.2,48192.0,36144.0,12048.0
11022,2025-10-18,Este,Deportes,Bototas Trekking,Carla Diaz,Individual,1,58260.0,0.0,58260.0,34956.0,23304.0
11023,2025-10-18,Este,Electronica,Parlante Bluetooth,Diego Rojas,Individual,3,25690.0,0.15,65510.0,46242.0,19268.0
11024,2025-10-18,Este,Deportes,Bototas Trekking,Ana Torres,Corporativo,7,49530.0,0.05,329374.0,208026.0,121348.0
11025,2025-10-18,Oeste,Deportes,Bicicleta,Carla Diaz,Individual,7,158680.0,0.15,944146.0,666456.0,277690.0
11026,2025-10-18,Sur,Electronica,Cargador,Isidora Munoz,Individual,2,9230.0,0.0,18460.0,11076.0,7384.0
11027,2025-10-18,Oeste,Deportes,Mancuernas,Isidora Munoz,Individual,1,16190.0,0.1,14571.0,9714.0,4857.0
11028,2025-10-18,Norte,Hogar,Ventilador,Felipe Soto,Corporativo,1,16840.0,0.15,14314.0,10104.0,4210.0
11029,2025-10-18,Norte,Oficina,Impresora,Felipe Soto,Individual,5,66220.0,0.0,331100.0,198660.0,132440.0
11030,2025-10-19,Oeste,Oficina,Cuaderno,Gabriela Nunez,Individual,7,1980.0,0.2,11088.0,8316.0,2772.0
11031,2025-10-19,Sur,Deportes,Bototas Trekking,Bruno Silva,Individual,6,50430.0,0.2,242064.0,181548.0,60516.0
11032,2025-10-19,Oeste,Deportes,Mancuernas,Hugo Reyes,Pyme,4,17580.0,0.0,70320.0,42192.0,28128.0
11033,2025-10-19,Centro,Oficina,Escritorio,Javier Castro,Individual,7,104120.0,0.0,728840.0,437304.0,291536.0
11034,2025-10-19,Oeste,Ropa,Pantalon,Carla Diaz,Corporativo,6,15720.0,0.1,84888.0,56592.0,28296.0
11035,2025-10-19,Centro,Deportes,Bototas Trekking,Gabriela Nunez,Individual,3,57910.0,0.2,138984.0,104238.0,34746.0
11036,2025-10-19,Este,Deportes,Colchoneta Yoga,Bruno Silva,Corporativo,2,9860.0,0.1,17748.0,11832.0,5916.0
11037,2025-10-19,Norte,Deportes,Mancuernas,Isidora Munoz,Individual,1,18800.0,0.15,15980.0,11280.0,4700.0
11038,2025-10-19,Centro,Electronica,Audifonos,Elena Vidal,Corporativo,6,15280.0,0.0,91680.0,55008.0,36672.0
11039,2025-10-20,Sur,Ropa,Zapatillas,Felipe Soto,Pyme,3,46070.0,0.0,138210.0,82926.0,55284.0
11040,2025-10-20,Este,Hogar,Lampara LED,Diego Rojas,Pyme,1,9920.0,0.0,9920.0,5952.0,3968.0
11041,2025-10-20,Sur,Oficina,Escritorio,Gabriela Nunez,Individual,5,102160.0,0.0,510800.0,306480.0,204320.0
11042,2025-10-20,Este,Electronica,Parlante Bluetooth,Carla Diaz,Pyme,7,23740.0,0.0,166180.0,99708.0,66472.0
11043,2025-10-20,Centro,Ropa,Camiseta,Javier Castro,Individual,2,7910.0,0.1,14238.0,9492.0,4746.0
11044,2025-10-20,Este,Ropa,Gorra,Javier Castro,Pyme,6,5600.0,0.0,33600.0,20160.0,13440.0
11045,2025-10-20,Centro,Electronica,Parlante Bluetooth,Hugo Reyes,Corporativo,5,26600.0,0.0,133000.0,79800.0,53200.0
11046,2025-10-20,Sur,Oficina,Resma de Papel,Elena Vidal,Individual,1,3860.0,0.0,3860.0,2316.0,1544.0
11047,2025-10-20,Norte,Ropa,Camiseta,Bruno Silva,Individual,4,7990.0,0.0,31960.0,19176.0,12784.0
11048,2025-10-21,Este,Hogar,Cafetera,Bruno Silva,Corporativo,1,28690.0,0.0,28690.0,17214.0,11476.0
11049,2025-10-21,Sur,Deportes,Bicicleta,Carla Diaz,Individual,1,140090.0,0.1,126081.0,84054.0,42027.0
11050,2025-10-21,Este,Deportes,Balon Futbol,Ana Torres,Pyme,2,12800.0,0.0,25600.0,15360.0,10240.0
11051,2025-10-21,Oeste,Deportes,Bototas Trekking,Ana Torres,Pyme,2,57220.0,0.15,97274.0,68664.0,28610.0
11052,2025-10-21,Centro,Ropa,Zapatillas,Carla Diaz,,2,46740.0,0.2,74784.0,56088.0,18696.0
11053,2025-10-21,Sur,Hogar,Aspiradora,Carla Diaz,Pyme,5,78240.0,0.15,332520.0,234720.0,97800.0
11054,2025-10-21,Oeste,Electronica,Teclado,Diego Rojas,Individual,4,13780.0,0.0,55120.0,33072.0,22048.0
11055,2025-10-22,Oeste,Hogar,Cafetera,Gabriela Nunez,Pyme,1,29370.0,0.15,24964.0,17622.0,7342.0
11056,2025-10-22,Sur,Electronica,Parlante Bluetooth,Carla Diaz,Individual,6,23570.0,0.0,141420.0,84852.0,56568.0
11057,2025-10-22,Oeste,Hogar,Ventilador,Diego Rojas,Pyme,2,20790.0,0.05,39501.0,24948.0,14553.0
11058,2025-10-22,Norte,Electronica,Audifonos,Ana Torres,Corporativo,2,15880.0,0.0,31760.0,19056.0,12704.0
11059,2025-10-22,Este,Oficina,Resma de Papel,Bruno Silva,Individual,6,3930.0,0.1,21222.0,14148.0,7074.0
11060,2025-10-22,Sur,Hogar,Cafetera,Ana Torres,Corporativo,6,30100.0,0.0,180600.0,108360.0,72240.0
11061,2025-10-22,Sur,Electronica,Teclado,Elena Vidal,Individual,1,11120.0,0.15,9452.0,6672.0,2780.0
11062,2025-10-22,Oeste,Oficina,Impresora,Hugo Reyes,Individual,2,60990.0,0.0,121980.0,73188.0,48792.0
11063,2025-10-22,Norte,Ropa,Chaqueta,Javier Castro,Pyme,6,35010.0,0.0,210060.0,126036.0,84024.0
11064,2025-10-22,Este,Hogar,Ventilador,Hugo Reyes,Individual,3,19520.0,0.0,58560.0,35136.0,23424.0
11065,2025-10-22,Sur,Oficina,Silla Ergonomica,Ana Torres,Individual,6,94770.0,0.0,568620.0,341172.0,227448.0
11066,2025-10-22,Sur,Hogar,Ventilador,Diego Rojas,Individual,6,20150.0,0.05,114855.0,72540.0,42315.0
11067,2025-10-22,Oeste,Hogar,Lampara LED,Javier Castro,Corporativo,5,10160.0,0.05,48260.0,30480.0,17780.0
11068,2025-10-23,Norte,Hogar,Lampara LED,Hugo Reyes,Pyme,6,9820.0,0.0,58920.0,35352.0,23568.0
11069,2025-10-23,Norte,Oficina,Silla Ergonomica,Ana Torres,Individual,6,102820.0,0.2,493536.0,370152.0,123384.0
11070,2025-10-23,Centro,Oficina,Escritorio,Javier Castro,Individual,7,102210.0,0.2,572376.0,429282.0,143094.0
11071,2025-10-23,Sur,Electronica,Mouse,Bruno Silva,Pyme,2,7020.0,0.15,11934.0,8424.0,3510.0
